username,email,first_name,last_name,identity_card_number,nip,date_of_birth,pesel,phone_number,iban
kmazurek4338,kmazurek+4338,Mieszko,Drewa,JSS602832,9837425297,2003-09-15,03291560763,692534430,PL78955469151004812880415175
kmazurek4339,kmazurek+4339,Franciszek,Baranowicz,YOJ788567,3533676782,1974-12-20,74122064228,727790913,PL10250812956253897251842951
kmazurek4340,kmazurek+4340,Olga,Jagieło,KQR445873,4153580036,1964-11-22,64112298775,735792268,PL27197150157756242955926578
kmazurek4341,kmazurek+4341,Gaja,Wołk,PCY774937,3928707029,1977-03-02,77030281097,573674043,PL31171945295297802713406769
kmazurek4342,kmazurek+4342,Bianka,Dulemba,NBK571977,9884372898,1983-02-13,83021386357,664175549,PL48655257043778022658333855
kmazurek4343,kmazurek+4343,Ernest,Maciuszek,ILP196105,2158381932,1954-08-28,54082845491,692795117,PL80166126133636073506274902
kmazurek4344,kmazurek+4344,Daniel,Ubysz,GKH059519,3758195084,1938-04-23,38042355129,574321636,PL46041009326455404916048310
kmazurek4345,kmazurek+4345,Ryszard,Ulewicz,YZU572582,2649421629,1998-12-10,98121051298,786242696,PL80939358143530007138674860
kmazurek4346,kmazurek+4346,Karol,Kiepura,MQB650707,7187100855,1985-12-01,85120159348,511528181,PL22982292987286906638817125
kmazurek4347,kmazurek+4347,Alan,Orwat,DAX203379,5488258389,1951-07-08,51070816899,781002487,PL90500339142649060033750633
kmazurek4348,kmazurek+4348,Kalina,Szok,QGO465263,5919768995,2002-11-07,02310776000,518649838,PL80536360410545808297607196
kmazurek4349,kmazurek+4349,Radosław,Gaudyn,WOQ236834,5785675688,1948-10-26,48102683781,516120659,PL17456039043373796126501951
kmazurek4350,kmazurek+4350,Dorota,Rode,IVM303584,5429721621,1961-08-24,61082456570,536694376,PL65857816754979002014732191
kmazurek4351,kmazurek+4351,Mateusz,Kielczyk,VJG452230,9345293855,2001-02-03,01220359673,664772634,PL05283916263544142931595408
kmazurek4352,kmazurek+4352,Krzysztof,Słupek,XVP910366,2273723394,1998-07-13,98071360088,660205574,PL32367754000082461373634026
kmazurek4353,kmazurek+4353,Jacek,Bortkiewicz,PEI128246,1087051344,1985-02-09,85020967823,226683595,PL23596138502693167478856200
kmazurek4354,kmazurek+4354,Kacper,Kołton,XTH924707,3946559935,1987-12-21,87122162278,514373363,PL95038656852208754095016784
kmazurek4355,kmazurek+4355,Olaf,Szambelan,SDR924443,1894842048,1996-02-16,96021677080,605946032,PL52246859698210792560307107
kmazurek4356,kmazurek+4356,Błażej,Pakosz,HMM919213,4654867760,1960-12-28,60122897212,662932587,PL59583608541882327167116467
kmazurek4357,kmazurek+4357,Piotr,Szczypek,LUO119530,4133246400,1934-02-24,34022469291,506251784,PL27779134217115379121734167
kmazurek4358,kmazurek+4358,Maks,Łokaj,QCN686568,7220008094,1986-04-27,86042703770,327857110,PL53456610990268074831466162
kmazurek4359,kmazurek+4359,Szymon,Danel,BJC758749,9314144456,1961-03-26,61032635206,516487207,PL30106476913079634776228551
kmazurek4360,kmazurek+4360,Konrad,Ogrodowicz,ZSM200144,9413115386,1959-07-06,59070655786,572466590,PL35798118697654409449144492
kmazurek4361,kmazurek+4361,Ksawery,Golon,DNN922921,1068297050,1971-12-05,71120598838,880976764,PL86361638361386941488680599
kmazurek4362,kmazurek+4362,Karol,Barej,THR794742,1028593196,1972-08-12,72081215624,511458569,PL97614425920678316520504029
kmazurek4363,kmazurek+4363,Kacper,Martynowicz,OFK676482,9130955110,1964-07-03,64070338762,509263172,PL55604785668288397395081990
kmazurek4364,kmazurek+4364,Marcin,Ostapczuk,QFN966438,9959736963,1955-11-29,55112908249,694773269,PL40219589124128574128703582
kmazurek4365,kmazurek+4365,Konrad,Czerniakiewicz,YVM336524,4677095456,1975-08-23,75082353669,666734087,PL74428797598074359414975536
kmazurek4366,kmazurek+4366,Maksymilian,Krzempek,SEO415608,8999420378,1947-07-27,47072740988,508997494,PL85329515552588810573284101
kmazurek4367,kmazurek+4367,Tobiasz,Sowała,IGV941551,3028875197,1962-06-16,62061641787,229842744,PL04414724173889085739109226
kmazurek4368,kmazurek+4368,Tomasz,Grycz,RJC727569,6516302862,1988-10-06,88100679386,575376554,PL24918164986323858212155926
kmazurek4369,kmazurek+4369,Bartek,Przewoźnik,UUE572448,6379765550,1980-10-30,80103004655,884976165,PL09572625612164062786624089
kmazurek4370,kmazurek+4370,Sara,Tryc,QSK239671,6250186121,1945-10-25,45102567125,728728276,PL71682699375690642530461957
kmazurek4371,kmazurek+4371,Marianna,Gryszkiewicz,EJD083489,2088419284,1959-09-21,59092182213,517396710,PL29058181759135336879092213
kmazurek4372,kmazurek+4372,Rafał,Portka,TZQ529332,7326033402,1963-04-04,63040452752,886854392,PL75830318398030873354136481
kmazurek4373,kmazurek+4373,Tomasz,Skoneczna,GXJ332301,5473108175,1967-10-05,67100545251,732287052,PL12645413513506820891432640
kmazurek4374,kmazurek+4374,Norbert,Jaśkowiec,FTW084305,9344968682,1946-06-12,46061211315,574291624,PL10933195339385346542424138
kmazurek4375,kmazurek+4375,Stefan,Żbik,WPV581954,9946355199,1944-07-24,44072452684,223112513,PL73276151618413100548377365
kmazurek4376,kmazurek+4376,Anastazja,Kuska,NPM506058,7987670703,1961-02-19,61021976927,799529010,PL06501674146090938956236951
kmazurek4377,kmazurek+4377,Maksymilian,Siedlik,WAT874134,7582045629,1936-09-27,36092747134,222841833,PL38544238093292597768420554
kmazurek4378,kmazurek+4378,Tomasz,Pytko,WZD787604,9714649823,1977-10-06,77100662083,696157119,PL32125765559982064474416934
kmazurek4379,kmazurek+4379,Filip,Krefta,TFS450171,4197853402,1990-09-08,90090844484,783384196,PL92969369694583748123884226
kmazurek4380,kmazurek+4380,Łukasz,Kiepura,MIR912188,6022023402,1947-12-14,47121411186,697934852,PL85030779838012684872707035
kmazurek4381,kmazurek+4381,Sonia,Powała,YBK123478,7561919141,1978-02-18,78021869119,725564274,PL74628854609287861940917169
kmazurek4382,kmazurek+4382,Marcin,Przekwas,UAJ668306,9512310211,1954-02-01,54020158029,692599635,PL86236910400463470272208557
kmazurek4383,kmazurek+4383,Marcelina,Niećko,UBX453189,3496398833,1945-08-19,45081956736,537024847,PL93900793750196055661261556
kmazurek4384,kmazurek+4384,Sonia,Kohut,DCU965669,1052363382,1957-05-11,57051163266,604655613,PL13074302410557884019371885
kmazurek4385,kmazurek+4385,Tadeusz,Poleszak,KAL385557,5515573802,1935-01-09,35010934900,668477004,PL14179736991941416624288520
kmazurek4386,kmazurek+4386,Fabian,Cogiel,BMB614067,8666390573,1940-02-28,40022807023,533380667,PL58211068532976235901445966
kmazurek4387,kmazurek+4387,Nataniel,Gołota,AUN430859,8680943092,1979-11-12,79111251092,507860300,PL51937309614363988691919027
kmazurek4388,kmazurek+4388,Maks,Wochna,USU016616,1045835348,1945-08-13,45081309787,690625815,PL52424300848243607386989016
kmazurek4389,kmazurek+4389,Mikołaj,Świergiel,WGV255689,7362364901,1992-03-03,92030366690,225010068,PL24538237830500928717315573
kmazurek4390,kmazurek+4390,Nicole,Jaskóła,DOL589578,9874459267,1991-10-27,91102790708,222994603,PL12872106080719603858808870
kmazurek4391,kmazurek+4391,Tola,Dyszkiewicz,JDM419172,9684707466,1976-04-23,76042380972,788280569,PL43222423326418500379456916
kmazurek4392,kmazurek+4392,Konstanty,Bartłomiejczyk,DRF782486,3726532526,1972-09-08,72090803142,226818593,PL56863476440787655132036544
kmazurek4393,kmazurek+4393,Tymon,Czerwionka,YHO752104,8749510554,1973-12-07,73120777280,223468191,PL41530238204058069724287300
kmazurek4394,kmazurek+4394,Leonard,Łukowicz,KXT711977,6655836538,1985-04-19,85041963592,608171582,PL09127495748745127025874612
kmazurek4395,kmazurek+4395,Filip,Rzońca,HHW139351,3013463287,1973-09-19,73091928986,506072569,PL92167896231850190613706764
kmazurek4396,kmazurek+4396,Damian,Tomzik,ZIC265064,5752098895,1997-12-03,97120323258,503680108,PL62430250603883088626161193
kmazurek4397,kmazurek+4397,Kazimierz,Żach,VBK527424,7141994199,1940-04-01,40040117212,662056833,PL67951720997583944369039580
kmazurek4398,kmazurek+4398,Liwia,Komsta,ZOX926342,9457335903,1972-05-31,72053163908,783011221,PL95502001892947808234639225
kmazurek4399,kmazurek+4399,Maks,Gogół,BSF867438,7623777833,1995-01-14,95011432876,781241429,PL79602076991952461481810813
kmazurek4400,kmazurek+4400,Jerzy,Kunert,IFL359117,8312105279,1946-10-24,46102473940,512662579,PL21400017497519033719334082
kmazurek4401,kmazurek+4401,Nicole,Kudela,ZWM870574,2067962209,1975-02-02,75020252858,221687661,PL78002148571700043100188354
kmazurek4402,kmazurek+4402,Fryderyk,Wójcikiewicz,IMC844499,3924240646,2000-10-11,00301133182,668845378,PL83562783983955250181168210
kmazurek4403,kmazurek+4403,Kamila,Lesner,KKS808666,2718630573,1982-10-13,82101393153,608991042,PL96773664420798392245910295
kmazurek4404,kmazurek+4404,Fabian,Fronczek,WLD612698,5677047506,1989-09-03,89090370068,571135533,PL64161392728895919961966882
kmazurek4405,kmazurek+4405,Leonard,Drozda,ZAR627690,7811891060,1945-07-15,45071544671,509746857,PL05553698974520255951445001
kmazurek4406,kmazurek+4406,Rafał,Szlęk,HRA163653,4711236816,1976-04-09,76040959112,739563771,PL77779172152545568725539196
kmazurek4407,kmazurek+4407,Daniel,Wardziak,BCW319123,1597358107,1967-06-10,67061096643,503649203,PL12381123100444267357447958
kmazurek4408,kmazurek+4408,Stefan,Potaczek,URO065556,2559367197,1954-09-06,54090635671,692319973,PL81115573289793244683170820
kmazurek4409,kmazurek+4409,Krzysztof,Rajczak,KIQ590923,5192402090,1945-08-15,45081543411,791077386,PL72103923709893301438098911
kmazurek4410,kmazurek+4410,Marika,Grund,OVG320716,7552048362,1976-08-27,76082762352,519782275,PL21010930919946585399033776
kmazurek4411,kmazurek+4411,Kamil,Lejk,GSW860969,9517446145,1937-02-28,37022863959,534193729,PL72885133145070151124870114
kmazurek4412,kmazurek+4412,Marika,Trojanowicz,AIP080773,4622483275,1968-08-09,68080968755,227074649,PL53236628457401174843732570
kmazurek4413,kmazurek+4413,Łukasz,Dreszer,BWI214336,6942470950,1990-04-06,90040608319,724774733,PL23150305361300221228369931
kmazurek4414,kmazurek+4414,Kalina,Wiak,UJA559839,5741150876,1936-12-09,36120930174,781905064,PL75002955795000135171958535
kmazurek4415,kmazurek+4415,Maks,Pyrz,XMH961815,2190132963,1985-05-04,85050417871,229703252,PL66596404963965433703015600
kmazurek4416,kmazurek+4416,Dominik,Fidor,BAP631228,2314588250,1978-10-03,78100372679,735875476,PL58530014148966553885070975
kmazurek4417,kmazurek+4417,Adam,Rajczak,JYE359624,5898323146,1996-06-01,96060107652,501037216,PL39729708723947597022078829
kmazurek4418,kmazurek+4418,Artur,Klamka,BRU394697,7967288231,1935-06-21,35062138161,507460075,PL20188258965467874368485609
kmazurek4419,kmazurek+4419,Ida,Linda,KJB736125,3193446987,1989-04-08,89040841145,733462353,PL53906540694512944872907106
kmazurek4420,kmazurek+4420,Urszula,Pokrzywa,KOS678609,3536075899,1963-01-17,63011743221,228358303,PL11571870688670119238950090
kmazurek4421,kmazurek+4421,Anastazja,Mszyca,NCU847462,6091929488,1957-04-13,57041368066,882995501,PL16584985478233644614673710
kmazurek4422,kmazurek+4422,Filip,Kłysz,HMJ334563,1397040783,1987-11-02,87110233834,222862588,PL09743843475685308986711697
kmazurek4423,kmazurek+4423,Filip,Raczkiewicz,AEN086410,4726422413,1996-06-02,96060267930,606352193,PL04805593126827505766380016
kmazurek4424,kmazurek+4424,Mariusz,Rubin,EEU362197,4978696831,1980-02-27,80022749583,789596782,PL40325350729621687304648211
kmazurek4425,kmazurek+4425,Aleksander,Lemanowicz,BKC281802,2455946740,1986-11-06,86110654276,516960141,PL57136558762120702293148478
kmazurek4426,kmazurek+4426,Cyprian,Zera,EPV836290,6141317452,1943-02-28,43022807802,321287802,PL72690627422130562275823141
kmazurek4427,kmazurek+4427,Eliza,Jędruch,ZPC747172,1422862109,1953-11-18,53111842238,738373240,PL63448222998275234874737760
kmazurek4428,kmazurek+4428,Marcel,Reich,TRG966885,1745024356,1932-05-15,32051593208,737092405,PL24204598211319251616604464
kmazurek4429,kmazurek+4429,Fryderyk,Plak,YRH572352,8980950742,1996-08-24,96082498538,791160482,PL97278691949106561025371032
kmazurek4430,kmazurek+4430,Leonard,Żok,WYA069614,5149335905,1940-05-17,40051767653,690043262,PL08386412764775268984661592
kmazurek4431,kmazurek+4431,Bianka,Maciuszek,EVE044924,9647090445,1968-07-10,68071003511,784789650,PL16327180400807813409108478
kmazurek4432,kmazurek+4432,Gustaw,Buszka,IWR949670,5280407721,1969-04-01,69040148954,662997867,PL65433629162524262036785776
kmazurek4433,kmazurek+4433,Nikodem,Szkoda,UGI975830,7463092611,1975-05-28,75052879977,221029849,PL86997257594190165348949589
kmazurek4434,kmazurek+4434,Dawid,Śnieg,RXO610962,6196743977,1990-11-04,90110497274,789092826,PL36686562879360404281075520
kmazurek4435,kmazurek+4435,Kazimierz,Indyk,OMD479823,2832679227,1946-03-15,46031542016,225664224,PL03748117445201257712585709
kmazurek4436,kmazurek+4436,Filip,Łusiak,CLO344772,4716762099,1990-07-02,90070251572,223084960,PL14140228831630391704489469
kmazurek4437,kmazurek+4437,Aleksander,Walocha,UNV223461,9150281494,1986-11-06,86110628448,883274979,PL87299130814335318723504215
kmazurek4438,kmazurek+4438,Kacper,Ciuba,UMC204657,4816801338,1987-06-14,87061431202,602071426,PL97052953962661700216902149
kmazurek4439,kmazurek+4439,Ryszard,Siewert,HHB927115,5489928998,1974-06-10,74061000563,738234919,PL70282767669923939886599834
kmazurek4440,kmazurek+4440,Julianna,Joniak,JQT007977,7688964495,1963-11-04,63110466698,737982405,PL03145688947378995261671153
kmazurek4441,kmazurek+4441,Tobiasz,Stypka,BNR959846,2170842992,1973-06-19,73061988127,516899591,PL54844593005854541794164678
kmazurek4442,kmazurek+4442,Karol,Lampa,ZWK454312,2613143308,1970-12-17,70121716999,731854384,PL17203483572168568361953428
kmazurek4443,kmazurek+4443,Marcel,Wdowczyk,LKI464131,1642160160,1996-02-13,96021397870,328253653,PL86636040158268523069603701
kmazurek4444,kmazurek+4444,Aniela,Ciesielczyk,BXH252084,9166846935,1963-08-04,63080491641,738864035,PL48993761692035370892632775
kmazurek4445,kmazurek+4445,Elżbieta,Wawszczak,GDE871638,8266480456,1973-02-27,73022773380,730958629,PL07878854424032120184594491
kmazurek4446,kmazurek+4446,Adrian,Podeszwa,AUV281967,3338491539,1950-03-04,50030418694,782726285,PL06091814317241735525516803
kmazurek4447,kmazurek+4447,Robert,Pakosz,LDN183515,9666429028,1988-02-05,88020536048,536981038,PL92946420841487098726616853
kmazurek4448,kmazurek+4448,Maks,Pakos,MGJ371309,3452606197,1971-05-20,71052008773,697815120,PL21441427797484975127708960
kmazurek4449,kmazurek+4449,Urszula,Fulara,VZZ115510,5523984595,1994-10-24,94102427520,693022565,PL84609624677663474584737481
kmazurek4450,kmazurek+4450,Angelika,Wierzchoń,DEH364634,6151164205,1996-12-14,96121461257,889159433,PL88469853812755618538340075
kmazurek4451,kmazurek+4451,Mikołaj,Matyka,OUA619020,1291385412,1949-11-06,49110676118,507918090,PL42181547153659944564211397
kmazurek4452,kmazurek+4452,Apolonia,Pezda,SEL422810,7691504705,1970-02-26,70022619526,225614028,PL53017665624660179824368796
kmazurek4453,kmazurek+4453,Dariusz,Linka,KGR876275,4185136161,1941-04-02,41040257836,322083216,PL44827744860676897957757852
kmazurek4454,kmazurek+4454,Fabian,Słoka,EYI985158,6884666581,1989-12-28,89122875604,536443775,PL83458148960290451668482660
kmazurek4455,kmazurek+4455,Patryk,Rudolf,IFA744389,5889029909,1972-08-12,72081291419,530171600,PL80761070850170731250291755
kmazurek4456,kmazurek+4456,Monika,Grębowiec,HHR162943,1472625707,1942-06-21,42062195805,516127051,PL38182891526671728819707561
kmazurek4457,kmazurek+4457,Ewelina,Masny,AOF302295,7875875877,1993-03-04,93030485194,720802533,PL73630651031812011187293309
kmazurek4458,kmazurek+4458,Kacper,Korzekwa,AGF131466,8342359122,1977-02-12,77021276851,512445583,PL44434010538350590351518243
kmazurek4459,kmazurek+4459,Krystian,Nieścior,RNN645406,2523866730,1964-09-29,64092952443,537778898,PL93995223441440380436851445
kmazurek4460,kmazurek+4460,Konstanty,Dybaś,ULE150265,3016957015,1957-08-15,57081571237,663498517,PL26784600984879160109277535
kmazurek4461,kmazurek+4461,Krystyna,Droś,LYQ136353,8625367241,1962-11-24,62112416533,570615558,PL42478756703427820458810807
kmazurek4462,kmazurek+4462,Konstanty,Mirga,UVG652426,3166930963,2003-09-06,03290676142,578721427,PL52316012559536896771300472
kmazurek4463,kmazurek+4463,Łukasz,Strug,NEN167842,1076644371,1973-05-05,73050556029,739112166,PL22566128624171274755445793
kmazurek4464,kmazurek+4464,Daniel,Komsta,LMC027125,8232827272,1972-06-22,72062232402,736715774,PL77725367885071944504056958
kmazurek4465,kmazurek+4465,Albert,Jajko,WRK121483,7755702772,1991-08-28,91082860602,736119639,PL51296617104686030383075035
kmazurek4466,kmazurek+4466,Eliza,Perczak,XGX673792,5549179490,1989-04-30,89043075309,324626154,PL90839518140198821683825736
kmazurek4467,kmazurek+4467,Przemysław,Antoszczyk,BEY111017,5512238032,1971-04-22,71042277363,503845799,PL22680447875394996625655225
kmazurek4468,kmazurek+4468,Mikołaj,Korniak,DIT378080,2027666315,1988-03-09,88030940396,737771557,PL29123808026566078684805079
kmazurek4469,kmazurek+4469,Fabian,Wojtiuk,MZB576833,5884666988,1985-03-03,85030342296,798246541,PL83507743955673624261413582
kmazurek4470,kmazurek+4470,Kajetan,Kłosowicz,WRC592807,1844348659,1988-03-30,88033092441,227430849,PL96531751867571863134331191
kmazurek4471,kmazurek+4471,Artur,Filus,FHH825080,2679925843,1946-10-11,46101124755,572032636,PL47648221342832668320027141
kmazurek4472,kmazurek+4472,Elżbieta,Kolarczyk,YPR595722,5693503063,1973-01-04,73010436237,796049158,PL02408234186549859053078185
kmazurek4473,kmazurek+4473,Cezary,Dąbrowicz,CWA236610,3842700774,2004-01-31,04213159935,886544641,PL36277182463516559770985364
kmazurek4474,kmazurek+4474,Cyprian,Duras,HBK764395,4317286065,1995-03-05,95030588792,600900499,PL61670967270078565367527413
kmazurek4475,kmazurek+4475,Sylwia,Sakwa,MJH714103,9135149856,1950-07-13,50071365630,516006112,PL09480576859345453165116512
kmazurek4476,kmazurek+4476,Julian,Stefankiewicz,MFE674923,7427372519,1987-08-07,87080780187,516686073,PL23239893516362359647629002
kmazurek4477,kmazurek+4477,Filip,Pachnik,LAL527886,8734659899,1956-07-23,56072316491,791711558,PL32747587489824783151354378
kmazurek4478,kmazurek+4478,Malwina,Rup,KSZ023372,1265144250,1962-04-12,62041230325,326655809,PL44505263927688131190191309
kmazurek4479,kmazurek+4479,Bartek,Zwara,PBU902533,1756201112,1985-02-21,85022120987,323041712,PL02357785512028346872332851
kmazurek4480,kmazurek+4480,Tobiasz,Gubernat,PZC870504,3258702684,1961-08-10,61081028392,502771514,PL35040313701527952993288971
kmazurek4481,kmazurek+4481,Dariusz,Wiaderek,YZS569452,2757790944,1988-04-21,88042138448,792401283,PL06098691927344117023426248
kmazurek4482,kmazurek+4482,Kaja,Indyk,OGB190247,2560274946,1986-07-05,86070512667,536858422,PL21644723935079316960431690
kmazurek4483,kmazurek+4483,Norbert,Stanuch,FTR422083,6077946668,1935-08-02,35080249784,325010287,PL21332357832519628228363715
kmazurek4484,kmazurek+4484,Patryk,Baster,VJP138630,3644363661,1984-04-29,84042929291,784229858,PL80606709918737976549970200
kmazurek4485,kmazurek+4485,Eliza,Łokietek,LJR082272,5670965268,1938-09-07,38090778154,788696527,PL94458822382386872293000378
kmazurek4486,kmazurek+4486,Tomasz,Lejk,LSR284219,4916944155,1955-01-23,55012348291,604192611,PL77030428118245364509308817
kmazurek4487,kmazurek+4487,Dorota,Mejer,UAL710612,6197350665,1967-10-21,67102148179,780976668,PL23583028319726512149195756
kmazurek4488,kmazurek+4488,Janina,Salomon,INW919224,7292190122,1956-09-22,56092277761,727241670,PL87675755623473066891343379
kmazurek4489,kmazurek+4489,Juliusz,Durlej,ORQ574508,8530270289,2001-01-24,01212494346,229208360,PL35201217312279838939746978
